tweet_id,tweet_text
311914839482179584,RT @bhak_sala: Apple launches new religion: White covered glossy interactor - iPope;
311914851217862656,DAMN SWEET BROWN SUING APPLE FOR 15MIL 4 USIN HER LIKENESS LOL W/O HER PERMISSION LOL USING SOUND BITES FROM HER YOUTUBE SELLIN IT ON ITUNES
311914852207702016,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311914868859084800,RT @MacRumors: Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/GFHQd770T4
311914879848177664,ADAM AND EVE VIRUS: Takes a couple bytes out of your Apple.
311914879936253952,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311914880879951872,Apple to pay out €10000 in ban on night shifts for French store staff - ZDNet http://t.co/bSvrSsxJgC
311914882377322499,For information about the Apple iMac 1TB hard drive recall visit: http://t.co/h7aitLepzV
311914886043156480,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311914899515248640,"Announcing the new NetSupport Manager Remote Control for Apple Mac: MARKHAM, ON, March 13, 2013 /CNW/ - NetSup... http://t.co/5v0dXrM4IR"
311914901406896129,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311914912630833153,“@UncommonFact: SIRI stores every word you say on Apple's database servers for an undisclosed amount of time.” Uh oh @Shelbieweezy lol
311914919098449921,RT! Win an Apple iPad 2 in Black or White!!! - http://t.co/TtOOAtwoIv
311914924886618112,WTF does Google’s new Field Trip app use Apple’s crappy maps on iOS !?
311914929026375680,"""@UncommonFact: SIRI stores every word you say on Apple's database servers for an undisclosed amount of time."" @taddpole21 yeaa. drawlin"
311914932335702017,Apple iMac recall on TB drives.  http://t.co/SCLY6PG0v5
311914935003267072,RT @usatodaytech: In defense of the Apple iWatch: http://t.co/G8VvBe5S29
311914950606090241,Apple Ipod 6Th Generation 120Gb Battery 1600mAh (Replacement): Apple Ipod 6Th Generation 120Gb Battery (Replac... http://t.co/rkIjShBlDG
311914952074067968,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
311914956255793152,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311914956373229569,She Got Time For That! SWEET BROWN slaps APPLE with $15 MILLION dollar lawsuit... http://t.co/HNy1U0yPM6
311914960785657857,#Mac Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/1V9dPriEmi #MikeTrends
311914979500621826,She Got Time For That! SWEET BROWN slaps APPLE with $15 MILLION dollar lawsuit... http://t.co/zYOx4EVkX8
311914989306925056,Gucci #Shopping Apple iWatch set to disrupt... what exactly? http://t.co/x5ma1Tlifd #InstantFollowBack GINews
311915005694062593,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915012153278464,"RT @emzanotti: RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
311915015563276288,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915019220697088,I think apple needs to create a cheaper version of an iPhone. Like how BB did with the 8520 Every1 needs a Iphone but they can't afford 1
311915027131154432,"Just got new earphones from apple and in a week the left ear doesnt work, maybe the company is going in the tank lol"
311915032420167681,Wednesdays are for Inspiration Maps around these parts. Test-drive the Lite version in the Apple Store today! http://t.co/GDRnKcVbAC #iPad
311915047909728256,SIRI stores every word you say on Apple's database servers for an undisclosed amount of time.
311915047972663298,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915051344855041,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915052951302144,"Oh Apple, how will you survive in this era of Kickstarter? Freedom is the future. You used to preach that. I wonder if Jobs could've saved u"
311915053848862720,"Apple iPad 64GB Wifi, 3G vanaf &amp;euro;0,00 http://t.co/JFIZmgjjO9"
311915057875406849,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915068411490306,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915070802255872,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915071049703424,Apple Inc. 2:47pm : 430.54 0.49%  |  Google Inc. 2:46pm : 825.19 -0.2%
311915075822829568,RT @LauraChoi16: The Sony Xperia Z is fucking waterproof!..Apple I love you but couldn't you have that idea earlier?
311915084735709186,Lady Gaga Born This Way Apple iPhone Case  Phone by GraphicsCraft http://t.co/aqng3BbZ90 via @Etsy
311915109545033730,RT @DanielEran: Both men who recognized the potential of Apple's iPhone &amp; broadly spread its user interface are now out of the game  ...
311915118810255361,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915124212510721,Is Zinio Pushing Digital Publications Forward?:  The biggest problem with Apple’s products is that ... http://t.co/rAGDU75NB6 #ipad #app
311915135700701185,IDC: Android Tablets Will Pass Apple's iPad in 2013 | MacTrast http://t.co/OaMc58Ji7a
311915145657999360,niggas really stole my Apple headphones in lunch todayy
311915161122398210,RT @B_Kornfeld: apparently a new Pope has been elected....in other news I have an apple
311915162170970113,Apple is sketchy #illuminati #siri http://t.co/mqFxtojMN4
311915192470630401,Is the iPhone the next Blackberry? RT @reuters: Apple's iPad to fall behind Android as tablet war grows  http://t.co/PRDD26f952
311915200255234049,"RT @ArianMoziFa: I don't care what others say, I love what I feel free to work with, Apple products or a fake iPhone cuz nothing is more ..."
311915204168519680,It's nice to know that even the Vatican has to wait for Apple's official iOS approval process.
311915213651861504,OS X Mountain Lion is the latest Apple creation. Steal a glance here and see what Mountain Lion is able to do! http://t.co/0OaigeE3hi
311915244513554434,so my iMessage isn't working...AGAIN. what the heck apple!?
311915247390834688,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915256152719362,RT @medaFacts: A5 Processor for Apple's iPhone and iPad is actually manufactured by Samsung.
311915284665618433,Samsung Targets Galaxy 4 at Apple’s Core IPhone Market http://t.co/p4c195OTTz
311915301535096833,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915304886353921,"I'm at Apple Store (Philadelphia, PA) w/ 2 others http://t.co/5Z2KCwo2bd"
311915314138980352,@TVPortalApp apple sucks wth these things so many of us want your app on our ipad too
311915321265119232,Now Magazine | Win an Apple iPad Mini  | http://t.co/heWDXJakvx
311915344807743488,Judge rules Apple CEO Tim Cook must testify in ebook antitrust case: A federal judge ruled Wednesday that Appl... http://t.co/Lud7uq6nUn
311915356182683651,Judge rules Apple CEO Tim Cook must testify in ebook antitrust case: A federal judge ruled Wednesday that Appl... http://t.co/UoZX9eWfAJ
311915357692628992,Judge rules Apple CEO Tim Cook must testify in ebook antitrust case: A federal judge ruled Wednesday that Appl... http://t.co/YuV1CQbcPF
311915359957565440,Judge rules Apple CEO Tim Cook must testify in ebook antitrust case: A federal judge ruled Wednesday that Appl... http://t.co/xYyp0AhJdX
311915362172141568,Judge rules Apple CEO Tim Cook must testify in ebook antitrust case http://t.co/2IE6R0JMx7
311915367914160128,Judge rules Apple CEO Tim Cook must testify in ebook antitrust case: A federal judge ruled Wednesday that Appl... http://t.co/YGS8r9keym
311915369449259008,Judge rules Apple CEO Tim Cook must testify in ebook antitrust case http://t.co/X83Lv4hijI
311915381788913664,Apple have announced their intention to release white smoke from Cupertino upon the release of the iPhone 5S.
311915383470825472,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915396783554561,$13.99 - Apotop SmartSuit Slim Drive for Apple MacBook Air MacBook Pro SD card slot:     Model... http://t.co/JBkPe0ZWCm
311915397504958465,"""@GalleyCat: Novelist J Lynn has the bestselling self-published book @ Amazon, B&amp;N and Apple this week http://t.co/MZ0WHo1NOe"" @JLArmentrout"
311915409148358656,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915415704051712,Apple is turning rotten
311915418661031937,RT @Lil_kolaps: I think apple needs to create a cheaper version of an iPhone. Like how BB did with the 8520 Every1 needs a Iphone but th ...
311915419894157314,GEEK NEWS Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/CRBuU2PasY #Geekanoids
311915419940311040,"So fucking annoyed with Apple lately. I've had problems charging both my iPhone 4 and 5, haven't dropped it AND bought a brand new cord"
311915429645914112,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
311915429746589696,Dot_dmg: Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. Distr... http://t.co/oa3yNmQmgJ #apple #ipad #iphone
311915431617253377,Dot_dmg: Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. Distr... http://t.co/CffArO1cbq #apple #ipad #iphone
311915433575985152,is in Apple heaven right now :) My life is actually complete. That is all.
311915433613742080,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
311915437665419264,I love this apple store 😀
311915439288635392,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/xTSkRNfW0G
311915441150910464,":D ""@WoWFactz: A6 processors for Apple's iPhone 5 were produced by Samsung."
311915442451120128,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/y8a1D3XHpJ
311915446150508544,Amazon aiming to take a bite out of Apple's iPad with £229 big screen Kindle ... - Daily Mail http://t.co/TGIYNeXatk #iPad
311915446209245184,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/dejnjIrpq1
311915446414741504,Amazon aiming to take a bite out of Apple's iPad with £229 big screen Kindle ... - Daily Mail http://t.co/REG0SQ5MnQ #iPad
311915447350087680,Review: Slickwraps adds a personalized skin to just about any mobile Apple device (Seth Weintraub/9 to 5 Mac) http://t.co/rCDob95wdS
311915447962443776,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/2Yjf7mhUCP
311915448155398144,Amazon aiming to take a bite out of Apple's iPad with £229 big screen Kindle ... - Daily Mail http://t.co/QsRT0jK74h #iPad
311915450630021120,Amazon aiming to take a bite out of Apple's iPad with £229 big screen Kindle ... - Daily Mail http://t.co/R4alcaSE43 #iPad
311915450852323328,Judge rules Apple CEO Tim Cook must testify in ebook antitrust case (Laura Hazard Owen/GigaOM) http://t.co/JWNIibsd6q
311915451414364160,Amazon aiming to take a bite out of Apple's iPad with £229 big screen Kindle ... - Daily Mail http://t.co/Iraw3ykGMQ #iPad
311915453637341187,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/lDlKEU42No
311915454702694400,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/KqqqS4r4X8
311915456451723266,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/zLMxeiRbWK
311915460289503233,@Raybabbyyy Apple products must be a pain...
311915466580959232,RT @MacRumors Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has or... http://t.co/7bM7slyId3
311915468627771392,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/BihD67fmIW
311915470481670144,A U.S. District Judge has ordered Apple CEO Tim Cook to sit for a deposition in the antitrust lawsuit filed by... http://t.co/emsfsiEJgi
311915474692734976,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/SALWDzHtjI
311915485719568384,"Apple iWatch, catch the glimpses right here on CLICK ON FLICK and get to know more about the latest  http://t.co/xD0NVCT8u9"
311915496331149313,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/a41cko6XHW
311915496926744576,"""@UncommonFact: SIRI stores every word you say on Apple's database servers for an undisclosed amount of time."" #BigBrothers watchin!"
311915503088193537,How Apple Gets All the Good Apps http://t.co/FjJXQoFZu8
311915505613148160,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/WWySH8F4KJ
311915506112278530,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915515213905920,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/V371pgMbXs
311915525431246848,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/hk35oJWvih
311915526198812672,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
311915531877896192,#apple Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/rFkZmEfSG2
311915538936913921,A U.S. District Judge has ordered Apple CEO Tim Cook to sit for a deposition in the antitrust lawsuit filed by... http://t.co/LnW01Pf3o8
311915548411838464,Update: Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge ... http://t.co/oqx8nY5h7K #HarrisApps
311915550366392320,Apple Smart Watch?! [iWatch]: http://t.co/Yac58sKQZz via @youtube
311915550613852162,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/8EPEvT5Rey
311915550743871488,"@Still_Crunchy @rjolden08 and you make an incredible living off of that title yeah? it's fact, apple has more legit apps than android"
311915551242977280,@HannahlMartin If you have apple care they should replace the iPad for free
311915555957395457,#phone Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered A... http://t.co/pxnfDwodAd
311915558083891200,VRR1302 @MonarchAPAC Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District... http://t.co/Bd24B8VhU3 #IPAD
311915567164567553,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/eud0xOa4E6
311915568938754048,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/C8S73i5J6v
311915577457377281,Apple Is Working to Make Maps App Better http://t.co/1qEuwZEkG5
311915577709039619,RT @theNateHarold: my new Apple flannel is iPlaid
311915579898486784,Amazon aiming to take a bite out of Apple's iPad with £229 big screen Kindle ... - Daily Mail http://t.co/XpVF41xcef
311915580561186816,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/G3sKWmniDT #apple
311915581576208386,Amazon aiming to take a bite out of Apple's iPad with £229 big screen Kindle ... - Daily Mail http://t.co/FquATd6Eo8
311915583962767360,#apple Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered A... http://t.co/eUlsBO14up
311915584419950592,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge ... http://t.co/0Dd12tsA7q #Macrumors #TechNew
311915589918666753,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/QtHQSENN9H
311915595929100290,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/fyq8W5YUg4 #apple
311915598189826048,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915598881882112,#ikaskusremacz Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has o... http://t.co/mJIy7al1Qf
311915600396025856,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/oaBqExlkVS
311915610672087042,RT @FunkyDineva: Bronchitis ain’t keeping Sweet Brown From Suing Apple For $15 Million http://t.co/EV7PY4J9Cy
311915613494845441,"@apple needs to come out with a 13"" iPad. 📱"
311915622546157568,"Apple Ipad 3 Wifi 3G 16GB,32GB &amp;64GB Free Uk Classifieds | Uk Free Ads http://t.co/NWvjctqkj3 via @sharethis"
311915623301132288,iPad mini interest has doubled in under 6 months: It appears that interest in Apple’s newest tablet is on the ... http://t.co/iaFgBEk0rA
311915625259872256,iPad mini interest has doubled in under 6 months: It appears that interest in Apple’s newest tablet is on the ... http://t.co/7ndx027N6l
311915625897398272,Steve Jobs was fired from his company once. He was rehired after Apple was known for selling printers and cameras. #keepgoing
311915627877122049,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
311915629080895488,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915629567430656,iPad mini interest has doubled in under 6 months: It appears that interest in Apple’s newest tablet is on the ... http://t.co/SY4mj4Lb8d
311915631798804481,"My iPhone 4 is officially done. To stick with Apple or to switch to Nexus 4, that is the question."
311915633526841344,iPad mini interest has doubled in under 6 months: It appears that interest in Apple’s newest tablet is on the ... http://t.co/VU2MB5STod
311915638299971584,iPad mini interest has doubled in under 6 months: It appears that interest in Apple’s newest tablet is ... http://t.co/OLTUwXX7o1 &lt;@@@&gt;
311915639650545664,"RT @windowsphone: ""According to our survey respondents, Microsoft's Windows Phone 8 clearly bests Apple and Android."" - @PCMag http://t. ..."
311915642813046784,@AnthonyMOliva iPad mini interest has doubled in under 6 months: It appears that interest in Apple’s newe... http://t.co/He03DelhT0 #BBC
311915647766495232,"RT @mmmmmrob: Judging from the levels of noise and humour on twitter,  Apple are announcing something called ""Pope"""
311915649779785729,iPad mini interest has doubled in under 6 months: It appears that interest in Apple’s newest tablet is on the ... http://t.co/LF6L7a1otU
311915650035642371,RT @WoWFactz: A6 processors for Apple's iPhone 5 were produced by Samsung.
311915651826601984,iPad mini interest has doubled in under 6 months: It appears that interest in Apple’s newest tablet is on the ... http://t.co/GJV5S338Ii
311915668331192323,Apple headphones suck #brandnew #alreadybroken
311915674006073344,I need to take my iPad to apple asap.
311915678552698881,"@Ben_JF that's why I go ""who actually uses twitter on a computer tho"" aha! It's better with apple products "
311915699134136320,Apple CEO Cook must testify in e-books antitrust case: judge: NEW YORK (Reuters) - Apple Inc Chief Executive Tim... http://t.co/OQTiQZ9ict
311915702447640576,"PR folks--this is about as good a time to put out bad news as when Apple announces...well, anything."
311915739911180288,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915757200101379,“@ She Got Time For That! SWEET BROWN slaps APPLE with $15 MILLION dollar lawsuit... http://t.co/nMjeNf4XZa” &lt;&lt;&lt;she will probably win.. smh
311915797935173633,RT @ReaganGomez: Wayment... RT: @FunkyDineva: Bronchitis ain’t keeping Sweet Brown From Suing Apple For $15 Million http://t.co/TZR4cKbkSg
311915807372374016,@SkyHelpTeam simply that you dismiss the biggest supplier of computer operating systems but embrace apple and google's products.
311915811809947648,People are livetweeting this pope thing like it's a new Apple product or something.
311915830575235072,"Google Holds $820, Apple Struggles At $433 Resistance - Forbes http://t.co/r82iaonP4I #AppleNews"
311915830629777410,"@JonathanSeals OMG THATS SUCKS APPLE SUCKS! ALL THEY CARE ABOUT IS MONEY, MY IPOD BATTERY LAST 12 YEARS"
311915835386126336,RT @AytakinM: Apple Inc. (AAPL) to Issue Debt or to Not Asks Barclays http://t.co/P2AQv3GnVz
311915837747515392,"Google Holds $820, Apple Struggles At $433 Resistance - Forbes http://t.co/fMZYIStqTW #AppleNews"
311915838997397504,Titans Clash: Will Samsung's New Phone Steal Apple's Buzz? - Fox Business http://t.co/Xc10kXctPr #AppleNews
311915840226340864,Titans Clash: Will Samsung's New Phone Steal Apple's Buzz? - Fox Business http://t.co/53GdIxIoGa #AppleNews
311915846178054146,Apple iPad 2 AT&amp;T 32Gb Wi-Fi + 3G $325 @ http://t.co/ZJRgkqNgb9
311915850636599297,Piper Jaffray’s Munster: Samsung innovating faster than Apple http://t.co/4hnKCPkBkU
311915853505503232,"Google Holds $820, Apple Struggles At $433 Resistance - Forbes http://t.co/E3rgPrmx1J #AppleNews"
311915856139534336,Titans Clash: Will Samsung's New Phone Steal Apple's Buzz? - Fox Business http://t.co/Yw2iYq29q5 #AppleNews
311915863282434048,Titans Clash: Will Samsung's New Phone Steal Apple's Buzz? - Fox Business http://t.co/Ia41YNM8sC #AppleNews
311915867640303616,"RT @windowsphone: ""According to our survey respondents, Microsoft's Windows Phone 8 clearly bests Apple and Android."" - @PCMag http://t. ..."
311915875395596289,#realestate #news Technology Report: Apple has 25 percent chance of missing outlook: analyst http://t.co/3GOSPlIBeN #money PleaseRT
311915884925034496,Don’t Pick Apple Until Fall: There's still big downside risk in this once-hot name -- antsy sentiment and a cr... http://t.co/VzIWwfTcaH
311915888003674114,"“@iPhoneTeam: Apple is the most valuable company of all time, thanks to us”"
311915897881243649,"Bloomberg's ""Samsung Targets Galaxy 4 at Apple’s Core IPhone Market"": Um, who else would they target?"
311915915904155648,RT @UncommonFact: SIRI stores every word you say on Apple's database servers for an undisclosed amount of time.
311915931339214848,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915936447881217,RT @OhWonka: Apple should change Siri's voice to Morgan Freeman.
311915947080425472,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915948045115393,RT @__estefania: It seems like I'm anti-Apple. I have an android and a pc. But I could care less about what I have. I am thankful regard ...
311915957507461121,RT @JonathanSeals: OMG THIS BATTERY IS SO TERRIBLE GETTING IT REPLACED BY APPLE FOR NOT LASTING THREE WEEKS http://t.co/aG1GR9jD1O
311915968102289408,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311915985420562435,Don’t Pick Apple Until Fall http://t.co/EtqPs4ZS2I #Uncategorized #news #hot #business
311916012884873216,Just been into the Apple store and I got to scan my purchases and pay just with my iPhone #supercool #technology #belostwithoutmyiphone
311916033415970816,Apple Co-Founder Steve Wozniak’s ‘Original Estate’ Back on the Market: The former home of Apple co-founder Ste... http://t.co/pcsFXcwqwF
311916033919315968,Apple Co-Founder Steve Wozniak’s ‘Original Estate’ Back on the Market: The former home of Apple co-founder Ste... http://t.co/bxabnRLBPZ
311916039829069824,Apple Co-Founder Steve Wozniak’s ‘Original Estate’ Back on the Market http://t.co/A84INiOO1M @REALTORdotcom
311916041980760066,Apple Co-Founder Steve Wozniak’s ‘Original Estate’ Back on the Market: The former home of Apple co-founder Ste... http://t.co/DcGBFYJa9V
311916048997818369,"Finding it fascinating that Apple want to make a watch that no one will wear, yet wont spend time to fix their shitty battery?"
311916049589227520,Apple Co-Founder Steve Wozniak’s ‘Original Estate’ Back on the Market http://t.co/dJFzwzy7mk
311916051166273538,Apple Co-Founder Steve Wozniak’s ‘Original Estate’ Back on the Market http://t.co/L7D1Nc28ox
311916055494815744,"RT @iPhoneTeam: Apple is the most valuable company of all time, thanks to us"
311916058422423553,Apple iPod Touch (4th Generation): http://t.co/7b3Z5IPUwE via @youtube
311916062557999105,@REALTORS Apple Co-Founder Steve Wozniak’s ‘Original Estate’ Back on the Market: The former home o... http://t.co/6obu9utzJO #RealEstate
311916062641909760,@REALTORS Apple Co-Founder Steve Wozniak’s ‘Original Estate’ Back on the Market: The former home o... http://t.co/ArGB6P2Ymu #RealEstate
311916066265784320,Apple Co-Founder Steve Wozniak’s ‘Original Estate’ Back on the Market: The former home of Apple co-founder Ste... http://t.co/l9dkEGO4xD
311916069814153216,Apple Co-Founder Steve Wozniak’s ‘Original Estate’ Back on the Market: The former home of Apple... http://t.co/DCZxhxI4hn @realtordotcom
311916077414248448,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
311916108892499968,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
311916114391203840,Why Apple Really Needs To Kill It With iOS 7 http://t.co/4gfK6feElz via @zite
311916118208036865,"@nayyarrohini Logic- If you need reliable info about the iPhone, where will you go? To Apple. It's creator. #Metaphor :D"
311916125682274307,RT @gwagner85: *Comfortable sigh of predictability* the morning Apple Product restart.  Makes me feel well served by the products I purc ...
311916138420371459,"RT @rochaester: Bill Gates: ""I made Microsoft."" Steve Job: ""I made Apple."" Pattie: ""Bitch please, I made Justin Bieber."""
311916144976080896,"Well girls, am going to use bb. So skrg lengkap dah. Bb, samsung, apple. :3  mungkin patut guna htc or sony or maybe nokia lpasni. Lulz"
311916169424687106,"Apple iBook Laptop, G4 iBook 1.33GHz Processor, 1GB, 40GB, 12.1"" 1024x768 Display, Combo… http://t.co/wZgo1x4hT8"
311916182884196353,i freaking broke my phone again. It is the moment to say that Apple is not that amazing
311916195009921024,@InkedUpShawty_ @ManOfYr you done yet sir? &amp; apple that wasn't a threat like I said
311916202740023296,"""@mistaTEEE: @CCnle I truzz you apple."" ^-^ Yulz"
311916211493548032,"I'm at Apple Store (New York, NY) w/ 9 others http://t.co/QTQxz3FwOP"
311916235048759296,"@l_eia hahahhha what?! Tell me what ram your shitty phone has, also the processor in an iPhone 5 is an a6 chip, made specifically by apple"
311916245953949696,"Just finished the first text. Ready to take my ""Apple Certified Associate"" exam by the end of the week!"
311916256997560320,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/uVjPNFUs0w
311916260986327041,"Apple Bubbles (App) newly tagged ""games"":               Apple Bubbles (App)By pconline games        Buy new: $... http://t.co/UFDNScJXK6"
311916261279948800,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has orde... http://t.co/zN6IYOpStu #thetech101
311916262131392512,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/CDHgARemsK
311916262303358977,RT @FamilyGuy_: I bought a great new holder for my Apple and Blackberry. It's called a 'Fruit Bowl'.
311916270041853953,MacRumors: Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/WIMRr36OlB
311916272147374080,MacRumors: Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/HjBGaosIe3
311916274169020418,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/M0x207gC5B pls RT:)
311916275859345409,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has ordered Apple CE... http://t.co/tStj1CE6yP
311916281613914112,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit: A U.S. District Judge has... http://t.co/uLW1IeVeN3 #macrumors #news
311916289461456896,Nope lol RT @cultofmac: Cult Of Mac Debates: Is Samsung Really Innovating Faster Than Apple? http://t.co/PomOFx4Cpf
311916314929283072,"@mrColinBarry No not that I know of Baz, @CCarns is up to date with the latest releases from Apple. Can you shed any light on this Chris?"
311916329223462912,I still feel like a future person when I'm at the apple store.
311916345698709506,Finally got the New Apple EarPods; they are AMAZING!!!! :D
311916357400801281,"Review: Need an attractive block of wood to display your Apple TV and its remote? Well, Bloc is... that. http://t.co/0AYLM4zmKT"
311916369929179136,"@DLoesch I wonder if she thinks its o.k. to use Apple products that she has condemned in the past, because she didn't buy them."
311916412094537728,#9: Apple EarPods with Remote and Mic http://t.co/ipIuVrxGn8
311916413197619200,"The newest iTunes is fucking shite, apple are cunts"
311916416066519041,"Former CEO &amp; Turn-Around Agent of Apple &amp; Pepsi, John Sculley on ""Transforming Business""! http://t.co/nHaJDIPNWB http://t.co/dYHMPFMRUT"
311916430004203520,RT @UncommonFact: SIRI stores every word you say on Apple's database servers for an undisclosed amount of time.
311916438124392449,Apple iPhone 4 32GB (Black) – Verizon: Apple iPhone 4 32GB (Black) – Verizon - iPhone 4… http://t.co/wkqPQJhCSP
311916438271172608,What If Apple Inc. (AAPL) Followed Warren Buffett's Advice? http://t.co/GlXky8N8Sf To create your own App visit http://t.co/k10Df7dWWk
311916448182321152,Samsung Galaxy S4 features spell trouble for Apple iPhone - Newsday: http://t.co/dH3seVZQss #iphone
311916466708545537,"Samsung to Apple... ""Check!"" http://t.co/PB239ksNJT"
