tweet_id,tweet_text
311915015101890560,"just started doing the ""apple cidar vinegar water before every meal"" cleanse. i think ive officially lost it."
311915015445831682,"Mmmm, This is a Juicy one (he was talking about an apple)"
311915019652702208,Just got some hot toffee apple crumble on my 'The Catcher in the Rye'. #jeneregreterien
311915026464268290,Expensive apple juice yuh get zn
311915030570471424,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311915033447788546,"RT @ScienceinSport: COMP: Win 30x SiS GO Isotonic gels in new flavours Apple or Lemon &amp; Lime. To enter, FOLLOW US + RT this: http:// ..."
311915038598385667,The temptation to buy an apple pie was so real. But i cant do this to my self.
311915051793653760,everyone is starring at me like theve never seen someone eat an apple before . 💁
311915056143167488,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311915057212686337,"@Cay_84 Ive just had 1/3 slice of apple pie, 1 strawberry and white choc chip muffin and 4 small choc doughnuts for dessert! #ILoveFood"
311915068398899200,"RT @ScienceinSport: COMP: Win 30x SiS GO Isotonic gels in new flavours Apple or Lemon &amp; Lime. To enter, FOLLOW US + RT this: http:// ..."
311915076888186880,Mr. Kohen Evan. He truly is the apple of my eye. Not seeing him everyday makes me really miss him. :(… http://t.co/slTBgj5cSR
311915083573915648,Apple jabłko omena maçã apfel pomme - whatever way you name it...its still delicious! http://t.co/Md7MbNuRa9
311915088997142529,@AngelinaAlfano hahah good choice ! I had an apple with peanut butter &amp; an English muffin with peanut butter ! #ahs time 😍
311915097930989568,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311915099436752896,the mum got me a tofee apple.. Diabetes is actually definately tryna move to me LOL
311915108085411840,The Apple Tree http://t.co/YfHM6tNpAf
311915146756886528,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311915162208710656,@Kelsea_Leigh02 grab me an apple juice.!!!!!
311915165597720576,Knock Knock. Who's there! Apple! Apple who? Apple the door myself!
311915170387591169,"Whatever Apple variety you choose, be sure to eat the peel, the source of nearly all the antioxidants #healthy #green http://t.co/PH0W6U7ROk"
311915178000277505,Yay! Apple cinnamon Cheerios make me happy. http://t.co/1YQwHCzq6W
311915189442318336,Just ate an apple on a really busy train. Now I'm just holding the core. #awkward #passitalong
311915206232137728,"RT @_TheKid1_: @HashTagSamP @matt_T YOUNG BASED GOD SMOKE BLUNTS AT THE SISTINE CHAPEL. I'M NOT STEVE JOBS, BUT YOU KNOW I KEEP AN APPLE"
311915214079676418,@SinfullPetrova {comes back with 3bags of food} we got a few burgers nuggets 3milkshakes erm some cookies fries apple pie you name it!
311915214171947009,@Aimz1984 is it the apple one?? #yumzers im having a break at mo as Dulcie ill and ive had hospital myself. How you getting on bud?
311915217338642432,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311915225408471040,@jjoni Yes miss. Apple miss?
311915231569911808,“ I'm not really hungry today. I think I'll just have an apple for lunch *eats bacon cheeseburger and two bags of chips*” @_aimeelauren
311915252210073600,"RT @Bhavvik001: @rachellelea22 thanks, the apple of my eye. Haha ;)"
311915259994710016,I want apple tango so bad
311915268274286592,Is it the Big Apple or the Big Incubator? #NYC http://t.co/wZIFblRq5l
311915283864494080,Granny Smith &amp; Candy Apple swirled carded batt for a new custom Handspun Yarn order. @ http://t.co/tp7u82smLi http://t.co/Z416wbxw24
311915287677132800,.@sabelhausteam @tomferry I squeezed a bad apple once.  Wasn't pleasant.
311915302747242497,@LSUMensGolf @lsumensgolf @lsumensgolf @Mr_Carter_K Congrats Smylie! The apple obviously fell a great distance from the tree :)
311915308094992384,"Snacking in Vegas usually looks like me eating an apple, almonds, a pack of cookies, a small couch, and a burrito. With a glass of water."
311915310913581056,"Todays lunch for sleepy/lazy champions: hunk of cheese, apple, handful of nuts"
311915322728914947,"Pear cider, apple cider, berry cider mhmmmmm"
311915324188545025,Why is apple soda so good ? 😳😋👍
311915337736142848,I liked a @YouTube video http://t.co/Qvk0V2QH2Q Apple Cider Vinegar for All Hair Types (How to use &amp; list of Benefits)
311915349639585793,"@je_macro It makes you feel both sick and stupid. Once, when I was little, a bit into an apple and half a maggot looked up at me. :( xx"
311915352579772417,RT @Maffy0u: I wonder if I'd get sent home if I came in on Red Nose day as an apple and chased fat kids around school?
311915359374544898,"My Mama has shown me so much love #memories I ♥ you dearly Mom, u are the sugar in my pie, the apple of my eye"
311915367209512960,Ths man juz walked n mcdonalds and said which one of ur pies eat the best apple or cherry that shit was 3 funny
311915369629622272,"@Celticgirlie no probs, I got Apple Blossom tealights for the first time and they are beautiful, really clean, appley floral smell xx"
311915371085053952,Kaplan: This formula gives a significant increase in resources to English learners. We only get so many bites at the apple of reform.
311915398159298560,Excited to try apple pie @DrivenSports craze. It's going to be waiting for me at the hotel in the us :)
311915406669533184,Apple sauce and apple juice for a snack 😋👌
311915409181904896,when an apple tastes like a potato it's probably a bad sign.
311915416614227968,"I slipped on apple left overs at lunch,Everyone laughed at me -,- Karma will get All ya Trolls"
311915424516284416,"Onions: $3.00, Caramel: $2.00, Popsicle sticks: $1.00. Watching your friends bite into a caramel onion thinking it's an apple: priceless."
311915424730202112,Bonus points to this week's episode of Girls because of the Fiona Apple song in it!!
311915436977573888,"Low carb wrap with sliced chicken breast and American cheese, apple slices and peanut butter on the side!… http://t.co/kFlI37RfWC"
311915437774491648,@tyebreeze Tye! Thanks so Much! we will! love you!:)At Red Robin having Lunch! Tye how does this Apple Pie with Ice Cream?!
311915439905185795,First birthday party ideas {recipe: Apple Spice Cake with Maple ...: Ideas for baby's first birthday and a rec... http://t.co/nMZHGUsupU
311915451083005952,RT @MartinCox0155: Watch: @ninanesbitt - The Apple Tree @ Islington Assembly Hall 12/03/13 here http://t.co/CquxP8HIw8
311915451619876864,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311915470284546051,"RT @fodderforfoodys: Delivery from @patchworkfoods to-day...&amp; In the interest of mkt research - new Welsh Pate (chicken liver,apple, ..."
311915478496993282,"First green smoothie ever: spinach, pineapple, lemon and apple juice. Yum :) Sandwich is tasty as well"
311915479214194688,RT @cartestdrivers #autonews #news #us NEW YORK MOTOR SHOW: Range Rover Sport Caught Before Big Apple Debut http://t… http://t.co/PYnhTQgC4F
311915479994351616,"Making Apple crisp, peach cobbler, &amp; almond cookies  #BakingDay"
311915483349807104,Wish I could have a Caramel Granny Smith Apple right nowww 😛👅💦🍏
311915487527313409,You are the apple to my pie. The straw to my berry. The smole to my. You're the one I wanna marry. #PerfectTwo
311915499682406400,"@andrewdouglas12 Haha true story bud. Pick me up mun, give me 5 mins eating a apple. #apple #homework #worldies #sex #pussy #imissyou hahaha"
311915503700541440,Apple crumble and chocolate cake #ohdear
311915509698416640,"Really? Kool, didn't know that &gt;RT @JadePetiteDiva: Oh so the English name for Agbalumo is African star apple..Now I know..I can die happy!!"
311915513712345088,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311915520490344449,RT @AustinKrogh11: A caramel apple sounds on point right now!!
311915520788152320,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311915531978543104,I'm eating an apple .
311915533987627008,"Got my apple flavored green tea, now who's the maaaannn"
311915542757916672,Washington's Apple Health for Kids billboards are up in Seattle &amp; looking good! Learn more at http://t.co/l59PeF0lDR http://t.co/lGhrOeRHqa
311915544016203776,I want a pope with dookie braids and a grill. From Norway. I want a pope who can bake an apple pie.
311915544251092992,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311915552350289923,I had a green apple flavoured condom and a red strawberry flavoured condom.
311915570452918272,I just watched a lady eat an entire apple...Core and all. Isn't she concerned about trees growing in her tummy???
311915576006168577,"""Shisha is bad for you"" Oh really, I thought double apple was one of my 5 a day."
311915581605568512,"@40Lixxx yea, I got tested in the union and before I got back to my room I didnt eat anything but an apple all day since about 8:30"
311915586101866496,I made a caramel Apple! http://t.co/HKN2bOWNxO
311915587955732480,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311915599750123520,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311915608876937217,"No I ain't the new Pope! The only smoke comin' outta my chimney is from Sherl's whole hog, apple wood smoker! #IWantMyBabyBackBabyBackRibs"
311915611796164608,Watering place apple-polish online coal tongs from jocularity: .KwR 504856
311915616678326273,RT @Nigga_Bart: 94% of teenagers drink alcohol and do drugs. RETWEET if you like Apple Juice.
311915624219672577,RT @HijaDeSuPutaMom: apple juice tastes so good
311915629647106049,@KeShaylaTakia who is apple head?😒
311915630204952576,@roninisim you mix two tsp of apple cider vinegar w water &amp; drink it 3 times a day...it's so healthy for you but its nasty af!
311915632209833984,"@SquarePegShoes I've seen many things but never ever have I seen an apple in school, suspect it to be fallacy"
311915672303202306,“@PalmBeachBlonde: This apple was so satisfying (not)” followed shortly by a hot dog. 👍
311915677147615232,"“@Aliijandro89: ""Shisha is bad for you"" Oh really, I thought double apple was one of my 5 a day.” LOL"
311915684768657408,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311915689063624704,Apple juice 😁👍
311915689424338944,Yum #yoplait apple turnover &gt;&gt;&gt; http://t.co/bx2tY1KdfU
311915701722046464,RT @thatgurl_lex: @KeShaylaTakia who is apple head?😒
311915706964914177,We all love apple in our family http://t.co/S5CI2v6DJy
311915716028805121,And i think they're trying to see how fat they can get the new girl. First the huge steak now they give me apple cobbler. And i cant say no!
311915740657745922,RT @PhilSmithB26: @CHILES82 @Kei_Randall @JoeDraper2704 Chuck Norris can pick oranges from an apple tree and make you the greatest lemon ...
311915766440136704,People judge me when I put slices of apple on my sandwich... it's my sandwich and I'll put anything I want on it! #haters
311915772056305664,"Wood pigeon salad, apple purée, caramel walnuts, micro herbs, port macerated raisins and calvados and… http://t.co/oc0I3CaovG"
311915786639929345,"All those roast spuds are now GONE. As are 5 fat pork &amp; apple sausages, 2 carrots, 6 sprouts &amp; some broccoli. In going nowhere for an hour."
311915790209282048,"Tonight for dinner i made apple maple bourbon pork chops and a beet, walnut and goat cheese salad.… http://t.co/Elo0c66tpJ"
311915794298712064,Washington's Apple Health for Kids billboards are up in Seattle &amp; looking good! Learn more at http://t.co/PodvSMLUSb http://t.co/RDIXTNeXqS
311915796014170113,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311915796492320768,Hello heavy metal!  @bleulab is in the Big Apple for Press Previews! #fashion #NYC http://t.co/Yj9tkPl9Yj
311915797503164418,@RobynDall I don't know what's gotten into me. Like today I actually paid money for a banana and an apple for my lunch. What the freak?
311915799579340801,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311915800208482305,Yaaaaay I can finally see all the lil apple emotions!
311915826733268992,@sasha_petty @ashhcam I can't handle it soz I can't do tequila only apple sourz (I am pathetic so soz)
311915849395097600,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311915864347791361,"Thanksgiving Second apple pie in the oven. Next up: Butternut squash soup. Also, I'm sick. And exhausted. #Thanksgiving"
311915873055158272,Ardennes pâté with apple and calvados oh my days #lush
311915880764280832,@lendarysolaris *throws rotten apple at him* There! *grabs can of ravioli* I'll have some of this~
311915881259216897,"Y nau?""@stefany_brown: Lol..nope!""@drizybens: Wot of banana ""@stefany_brown: Pear,apple,..""@naija_Qs: (Girls) What's your favourite fruit ?"
311915889530380288,"Thursday: Spinach, Sage &amp; Potato Soup; Pulled Pork Baguette w/Apple &amp; Thyme Chutney; jp: Sausage Casserole; Soy Noodles &amp; Asian Greens; ..."
311915910267011074,And the big daddy of all apple pie pockets 😤 http://t.co/lAGjQie46z
311915925991485441,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311915929837641728,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311915942689009666,RT @LucaTurchetti: I feel like being the anti joke apple today.
311915963668905985,"no, that smells like apple cinnamon, i smell marshmellows! @racheldimel"
311915981272408064,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311915992110489600,Win $75 to Shabby Apple!  http://t.co/SEP3WD9EwG
311916002239725568,"RT @AllenWest: To my @GOP pals, don't bite the apple offered from the ultimate political chameleon. The lizard is still a lizard, despit ..."
311916017557307392,I love how i tell @HannahChow that we have to go to the grocery store because there's no apple juice or sauce at home. She knows..
311916023186063360,"RT @OfficialFurby: The apple doesn't fall far from the tree, but the orchard always falls far from the #Furby. #FurbyFacts"
311916046170853376,So clumsy! It really gets to me and annoys me when I drop things! Just smashed a whole jar of apple sauce 😡 #dontevenlikeapplesauce
311916052063862784,Big Apple Bagels + @TheEllenShow = 😍
311916062520270850,@Scorpio31 Apple crumble! That's the stuff
311916067545022464,Have an apple or pear tree?  We have fruit picking bags for ya.  http://t.co/lPpNlLEA3F
311916083642777600,There are only 2 of those scrumptious Caramel Apple Cupcakes left... who's coming to get one?!
311916086578778112,Who said you can only eat oatmeal for breakfast? Our Apple Cinnamon Walnut Oatmeal is a wholesome snack option for anytime of the day.
311916127297085441,I'm drinkin' promethazine and codeine and this apple juice mixture..
311916132066029568,Just finished eating the biggest apple ever! It was so good! 🍎👍
311916133043281921,"RT @Aliijandro89: ""Shisha is bad for you"" Oh really, I thought double apple was one of my 5 a day."
311916137271140354,"RT @plantaincrips: Pear cider, apple cider, berry cider mhmmmmm"
311916143713607681,This apple tasted really good until this kitkat commercial came on. Now it just tastes like cardboard 😒😔
311916150223167488,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916157936484353,En route to the big apple @TrevorCampbell8
311916174545936385,eating an apple in this quiet room 😳 I'm sorry it impossible to eat an apple without making sound
311916181785296896,"RT @plantaincrips: Pear cider, apple cider, berry cider mhmmmmm"
311916184272502784,@SediaGestatoria Come home after?  We can pop open a bottle of sparkling apple cider - I knew we got it for a reason!
311916201397854208,Thank you lisp girl for eating an apple while I took my test. You've only reached new levels of obnoxious.
311916211418066945,"Reliving my college days, lunch break sitting on random staircase enjoying the #Sacramento sun and lunch consisting of an apple &amp; water."
311916226349776897,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916227981344768,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311916244687265793,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311916247837204480,@darrencrannis @neselec @Metrel_UK @Mspecservices @sparksdirect @Cornerwayer @popeynpelec @GreenSparksElec @sharrockelec Apple pie custard
311916249053540352,"Was I your knight in shining armour? The apple of your eye? Or just a step,a fucking step to climb. #BMTH"
311916250278285312,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916251960188928,RT @Hadzilla: What if god was one of us just a guy eating apple jacks with tostitos scoops because he doesn't have any clean spoons like ...
311916254204162048,"Dog , apple , apple , boy , cat , apple , dog , cat , boy , dog , apple , cat , boy...."
311916268443811841,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916268502515712,APPLE PIE! &lt;3
311916277763567616,Karate chop that hoe in the Adam's apple
311916284512194561,Can't get much worse than a flavourless apple #disappointing
311916300781899776,RT @Emily_Hallett_x: At my lil sis' dancing show they choreographed to autumn leaves and apple tree I want to thank myself
311916302379937794,RT @LewisCorreia1: Why did I just go throw my apple down the toilet thinking it was a bin? :s
311916315931725824,Ice cream and warm apple pie. Yum.
311916321371717632,"Omg I actually just swung to hard off my chair, fell backwards banged my head and choked on my apple, fantastic"
311916322902667264,Eating a green apple rn
311916331249307648,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916344121630720,Tasty Red™ Urban Apple® http://t.co/bK4xyYEhYW
311916344813699072,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916349272227840,"@Skittles I just finished off a bag of Skittles. Skittles made the way God intended. With green LIME Skittles, not green apple."
311916352929669120,an apple a day keeps the doctor away~ @nik_coal #fun #hightimes #springbreak2013 http://t.co/7GP9pJ5WaG
311916357509853184,"I want reallllll food, eff eating apple sauce for every meal"
311916361666424834,Could drink some apple juice now
311916367777513473,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916388996505601,"Shawty got them apple bottom jeans, boots with the fur."
311916399612293120,"Apple Juice Nassssty To Me,"
311916408642600962,I can't wait until I don't have braces anymore so I can tuck into an apple without having to cut it up 🍏
311916435012214784,"Les dejo a Shy, Dash &amp; Apple Jack ;) http://t.co/8fAgUdbs1D"
311916439214886913,"RT @AnnexeWriters: @AnnexeWriters presents a night of new writing, March 26th Flanagan's Apple Liverpool for £3 http://t.co/y7lYH9whfm"
311916446424899584,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916447301525505,its beyond impossible to eat an apple with braces
311916451739095042,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311916454448599041,Orange you glad I'm not an apple?
311916473067139072,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/5TeqTrc5EF
311916473289433090,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/ikkbViGz10
311916473293619200,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/GHtaFex1Pe
311916473322987520,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/LKmBbKWG7D
311916473339744256,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/LLhkivPs6q
311916473348132865,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/hsFi7qI17Z
311916473364930560,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/0LGaObRt5P
311916473385893888,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/ezBAg2CBbX
311916473411047424,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/XqBi1lSLOM
311916473528500225,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/1t1r0kOiX7
311916473545277441,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/AqksKDwNxG
311916480214208512,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916481476706305,Walking through NYC to my next meeting! It's TV show time! Big apple grind! Lovin' it!
311916481715789825,RT @Nigga_Cartman: 94% of teenagers drink alcohol and do drugs. RETWEET if you like Apple Juice.
311916482315550720,She biting the shit outta this apple blood
311916484832161793,"Apple pie and ice cream, what a combination! #HotAndCold"
311916491819859968,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/3GkOUxZUML
311916492113465344,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/TYZObo1Tq5
311916492356734977,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/kknpJswsAW
311916492419645441,Apple Jacks are addicting
311916492490940416,Superdry Mens Superdry Orange Label Crew Neck Grey Marl-Apple - XXL http://t.co/ESTmdp8R65
311916504834777088,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916524384448512,i havent even got home yet and my mum has already sent me to go get apple pie. She takes the piss hardcore
311916536615014400,RT @PhilSmithB26: @CHILES82 @Kei_Randall @JoeDraper2704 Chuck Norris can pick oranges from an apple tree and make you the greatest lemon ...
311916542319263744,Black tea mixed w apple juice is yummy! 😋 Word to the guy at Starbucks for his suggestion 👍
311916570156888066,This apple is sooooooooo good
311916580076404737,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916581116575745,@SoLiTaNq @marcocabrelli sailor jerries apple crumble
311916582349721600,RT @lanapopham: That's a big stack of petitions! Opposition to #gmo apple on the rise in BC. #bcpoli #bcndp #yyj #bcfoods http://t.co/hl ...
311916582987247616,I managed to finish the An Apple of Discord assignment! Try it for yourself! http://t.co/m9iEgZLx2R #iPad #iPadGames #GameIn...
311916587106054144,I'm craving apple pie .
311916590620884992,My chemical apple pie for AP Chem... #noapples http://t.co/fn1uTHnIaQ
311916598518763524,"Will wonders never cease? An apple from Safeway that actually tastes like an apple, not cardboard."
311916602088103937,Mee tomyam + apple juice + oreo + plain water. :D Sayang kakak
311916607972732930,im jus chillin drinkin a apple juice dey showin me dey apple fruit showin me dey pussy like i dare u
311916635776774144,@lanapopham Great news. We need more of it and a ban on GM apple
311916640390504448,In need of a funnel cake &amp; a caramel apple
311916649366294528,"Splurging on a last-minute trip to NYC. Big Apple, Big East, big fun! See u there? Go @MarquetteU! #mubb"
311916657243205634,Is anyone going to or near Apple Valey today?
311916666596515841,RT @AustinKrogh11: A caramel apple sounds on point right now!!
311916676033675264,@Its_Y_Taylor I looked at this and thought it said apple sauce 😂😂😂
311916680198643714,RT @ClammyPatty: @SoLiTaNq @marcocabrelli sailor jerries apple crumble
311916680693555200,LOOK AT MY APPLE! IT'S HUGE! http://t.co/bChJYL2bb9
311916691217084416,"RT @Aliijandro89: ""Shisha is bad for you"" Oh really, I thought double apple was one of my 5 a day."
311916704823386112,"RT @OfficialFurby: The apple doesn't fall far from the tree, but the orchard always falls far from the #Furby. #FurbyFacts"
311916722556923905,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916739514486785,RT @Davie_GURU: Expensive apple juice yuh get zn
311916744665096193,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311916752349048832,My little sister off to the big apple in July where the acting dream begins @JadeEmmaColes #veryproud #NewYork
311916764151820288,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311916767675052032,Apple lemon watermelon spinach kale cucumber kiwi pineapple #AhJuiceIt http://t.co/RjTaTpNxGc
311916787828666368,"The finest fruity blend , PINE APPLE. It taste like goreng pisang. Nice one (Y)"
311916797005791232,So my kid just ate a pint of strawberries. Then I cut up an apple and put it in a bowl of yogurt. Now he's having... http://t.co/OsXlq90awJ
311916815632707584,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916819487285249,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311916829754920960,You know I'm sick when I pack cough syrup in my lunch bag with only an orange and an apple.
311916853012348928,I want more than i want to eat an apple right now
311916856359395328,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311916857261174784,I Love Apple Juice 
311916870892675072,Always an adventure with Leah Apple! http://t.co/nZ5nBDSnnA
311916873904168960,"""Hope your apple pies are freakin' woth it!"""
311916877012152320,This Apple Crumble my sister made better taste good now
311916888559063042,@EatMommiesTwat Im going to apple bees @7 Nd school
311916899422334977,RT @thatniggakazy: Apple juice is the shit.
311916902526119938,I will always sing the alphabet while I twist the stem off my apple. #MarriageGames #LetterC
311916907374735363,RT @JESS_ticles: a snack to my friends is an apple but a snack to me is 2 whole pizzas a bag of chips 3 popsicles some lasagna 12 cookie ...
311916921870221315,"Today's salad: baby spinach, celery, broccoli, yellow pepper, apple wood smoked tofu. Even @msukmanowsky… http://t.co/LABU43URmi"
311916947723915264,Wishing the girl next to me would stop chomping on her apple-I've got a test to study for! #petpeeve
311916953092620290,Apple crumble for my tea haha I have a strange diet.
311916954048925697,RT @ArtimarCole: On my @BILLBELLAMY shit! Turn up wit dat apple Jack milk! *Cat Daddy Voice* http://t.co/GgxWZiERpG
311916977587367937,"RT @Aliijandro89: ""Shisha is bad for you"" Oh really, I thought double apple was one of my 5 a day."
311916983664922625,Just had the best apple of my life🍎😋
311916986219233280,Green apple sour skittles are so icky😖
311916991260811264,I never liked this apple much. It always seemed too big to touch. #johnmayer #citylove
311917001817858048,"RT @SimplyLadySouth: Hey pretty girl, Let's build some dreams, And a house on a piece of land. We'll plant some roots and some apple tre ..."
311917006653906944,"Let me talk to em, Shawty got them apple bottom jeans"
311917009057222657,#friendsmemories it hurts my joeys apple
311917016040747008,@itsondre_neliel go get me my apple pies lol
311917019454902272,RT @primadonniaII: NIALLS MUM SEEMS LIKE THE TYPE THAT WOULD BAKE YOU APPLE PIE IN A FLORAL APRON AND PINCH YOUR CHEEKS AND LET YOU CALL ...
311917030569828352,gotta go back to walmart for some more apple cider
311917049498705920,I want apple bees 😡
311917051360985088,What's your favorite flavor of bubble gum? — Apple! http://t.co/fOjClf5ETo
311917053504286720,RT @heathaaabee: @Alexbrownie_ just showed me that it's possible to start with a whole apple and eat the whole thing but the stem. #life ...
311917070843527168,ok so i'm walking in the cold with an apple. i look homeless
311917080901455874,The smell of the OG Apple just brings me back to summer
311917109842157568,RT @BkBadd23: In need of a funnel cake &amp; a caramel apple
