1,"Fuck you guys for changing the charging port for iPhone 5's to make everything inconvenient like iHomes, USB cords, chargers etc. @Apple"
0,This Apple pie shake from braums is amazing!!!
0,"RT @ScienceinSport: COMP: Win 30x SiS GO Isotonic gels in new flavours Apple or Lemon &amp; Lime. To enter, FOLLOW US + RT this: http:// ..."
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,"RT @erondu: Apple, it’s time to let iPhone users choose their defaults:

Calendar, Sunrise
Maps, Google Maps
Contacts, Cobook
Todo, 6W
W ..."
0,"Warning: When drinking apple juice, ALWAYS remember to dump it out when you're done. This stuff ferments… http://t.co/mPrnQhO86W"
1,@karinagsbc2010 smh have you tried taking it to the Apple store
1,RT @HuffPostTech: Even more evidence that Apple will release two iPhones this year http://t.co/W0Vo7LLEye
0,"Don't watch me, I'm not very good at this -me eating an apple"
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,"Apple MacBook Air 11.6"": Unboxing - http://t.co/AAOuUdbC8v http://t.co/SpuPg9Rcvh"
0,RT @queenofthinair: Looks so awesome....Slow Cooked SOAH (Source of All Happiness) Tequila Apple Crisp http://t.co/NbU8VYlQ3v via @LisaP ...
1,Oh and I had Microsoft exel running... Must be microsoft and apple rubbing shoulders that made my MacBook melt.
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,RT @musafurber: Samsung Voice isn't as funny as Apple's Siri when it comes to asking about woodchucks. http://t.co/wv4533RlUu
1,"RT @FastCompany: Get Ready For Apple's Cheap iPhones, Colorful iPhones, And iPhone 5S Due In July http://t.co/Qaxo5akJY3"
1,“@iDownloadBlog: Official: Apple’s boss Tim Cook to testify for four hours in e-books trial http://t.co/iOrNxKNRqc”
1,When mum wins an apple ipad :| happiest I've ever seen her in my life! Such a beautiful sight...the universe blesses in its own time:)
1,RT @philiped: What Google &amp; Samsung have that Apple doesn't: Flawgic http://t.co/I7NjyxbO7u
1,Apple's iWatch Will Measure More than Time http://t.co/wpIR8IZwHf via @HarvardBiz
0,This boy be the apple of my eye #goofy #lovehim #myworld http://t.co/MVGaKgTETc
1,"RT @billboardbiz: .@Spotify's Daniel Ek on the Future of Music Streaming, Competing With Apple and Google #musicbiz http://t.co/bwOFDEp7Kb"
1,OMG THIS BATTERY IS SO TERRIBLE GETTING IT REPLACED BY APPLE FOR NOT LASTING THREE WEEKS http://t.co/aG1GR9jD1O
0,"Cooking a big man breakfast. Four Eggs, Ribs, Toast, and apple butter😍😍😍😍😍😋😋😋😋"
1,-_-RT @LM_Jizzle: My Girl pressing me for dis iPad mini not to mention she already has the regular size iPad..she in love wit apple products
1,"Apple Bubbles (App) newly tagged ""games"":               Apple Bubbles (App)By pconline games        Buy new: $... http://t.co/JBssDORRGJ"
1,RT @BigDaddyElvin: @iAM_Alondrax3 I thought it was a Apple lol
0,Currently watching a balcony. And @ConnorJOShea its pronounced PAPEL! As in BAGEL! Not PAPPLE as in apple. #stoppronouncingitwrong!!
0,My face smells like apple
0,"So yoga pants made from yogurt in full effect. 

First three flavors: 
Pineapple upside down cake
Apple bottoms 
Fudge"
0,A LiL @Quaker oatmeal in the afternoon apple/cinnamon style👍👍👍
1,"RT @9to5mac: We're shocked! “@idoodler: Hi, I am the developer of #HiddenApps, @idoodler, Apple terminated my Developer account.”

http: ..."
1,"Novelist J. Lynn has the bestselling self-published book at Amazon, B&amp;N and Apple this week http://t.co/MYD7sX1nGv"
0,@AshleyBratina I'm making apple crisp! If you weren't so far away id bring you a piece !!!!!
0,@tatt2junki @missjailynnxxx I could take a corona and lime or an apple cider ale!!
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,"RT @SenatorBrophy: LoL RT @TheFix The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,Amazon aiming to take a bite out of Apple's iPad with new £229 big screen Kindle http://t.co/mwJy5GAtX7
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,Google seen passing Apple in the tablet market as the iPad loses ground http://t.co/6mjmpnmx4y
0,You're the Apple to my pie
1,"Getting a free replacement iPad, cheers Apple! 😃"
1,Who would have thought Apple would be such a task driver? http://t.co/yoKVtiuVkK
0,I really want some apple juice but @AlexandraTaylo7 drank it all yesterday 😒😒
1,Apple Maps Slowly Improving - InformationWeek: Moneycontrol.comApple Maps Slowly ImprovingInformationWeekApple... http://t.co/HUN7gnamz7
1,"What If Apple Inc. (AAPL) Followed Warren Buffett's Advice?: 
What If Apple Inc. (AAPL) Followed Warren Buffet... http://t.co/9MW7C4a4F8"
1,Judge rules Tim Cook must participate in 4-hour testimony for e-book suit - Apple Insider: Toronto StarJudge r... http://t.co/h0eggHwOCY
1,Titans Clash: Will Samsung's New Phone Steal Apple's Buzz? - Fox Business: Fox BusinessTitans Clash: Will Sams... http://t.co/jK91l7PQ2P
1,Apple is the way forward. Need there be anything else said about it?
1,"Apple Inc. (AAPL) Scores Less Than Samsung In Marketing Spending: 
Apple Inc. (AAPL) Scores Less Than Samsung ... http://t.co/OxYyPUuLUK"
0,#Sexy #Hot #Celebrity Jessica Alba Bids Farewell to the Big Apple http://t.co/gtBINu6Feq #MustFollow Go
1,"Apple Inc. (AAPL) Is Starting To Lose Market Share: 
Apple Inc. (AAPL) Is Starting To Lose Market Share
ETF Da... http://t.co/MRZcbHY2Fb"
1,"China Mobile Ltd. (ADR) (CHL): Why Apple Inc. (AAPL) Doesn't Need a Low ...: 
China Mobile Ltd. (ADR) (CHL): W... http://t.co/cdxTTSZozG"
1,"Apple CEO Cook must testify in e-books antitrust case: judge: 
Apple CEO Cook must testify in e-books antitrus... http://t.co/JLlQLy7huK"
1,Can I airplay mirror a Mac w Lion 10.7.5 to Apple TV? @ScottElias
1,"Will the new Pope use BB10, IPhone 5, or Glalaxy S4?
#vatican #BB #Iphone #Apple #Pope"
1,At the apple store with @LoveLaughDaley @zaynaccino :D
1,“@JotaAbril: @JotaAbril: La cuenta @Pontifex vuelve a estar activa! Qué nivel. Al milímetro todo.” Apple store online!!
1,Is this dude really sitting here watching Cambodian you tube porn in the apple store??? http://t.co/SUnkpLfBAx
1,Apple Maps Slowly Improving - InformationWeek: Moneycontrol.comApple Maps Slowly ImprovingInformationWeekApple... http://t.co/izAt9WqK1q
1,Judge rules Tim Cook must participate in 4-hour testimony for e-book suit - Apple Insider: Toronto StarJudge r... http://t.co/d8FTlja4x3
0,RT @JESS_ticles: a snack to my friends is an apple but a snack to me is 2 whole pizzas a bag of chips 3 popsicles some lasagna 12 cookie ...
1,Titans Clash: Will Samsung's New Phone Steal Apple's Buzz? - Fox Business: Fox BusinessTitans Clash: Will Sams... http://t.co/Oh6lPbHA2s
1,Prizefight - Roku 3 vs. Apple TV http://t.co/tXASk8OUax
0,"Artichoke salad. earth apple, arugula, meyer lemon, ricotta dressing http://t.co/loEc1KXkaa"
0,Apple juice is my addiction 
0,"In ancient Greece, throwing an apple to a woman was considered a marriage proposal, things were so much easier back then."
1,I really need to stop giving Apple Maps another chance.
1,RT @theloop: The customers Apple doesn't want or need http://t.co/I2xFrMHELc
1,Lmao I am an apple fanatic tho
0,@TheBuffon81 haha well my kids say I could eat an apple thru a tennis racket!! Altho some people say I have nice nashers and all mine x
0,Haven't made an apple pie in a while... RT @OmgeeItsEmma: Apple pie &amp; custard. Yum! :)
1,"apple
At #apple store- phone froze today"
1,RT @MacRumors: Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/GFHQd770T4
0,I hate apple juice !
1,RT @FunkyDineva: Bronchitis ain’t keeping Sweet Brown From Suing Apple For $15 Million http://t.co/EV7PY4J9Cy
1,RT @anna_fik: At the apple store with @LoveLaughDaley @zaynaccino :D
1,"RT @HuffingtonPost: How Apple vs. Google is like ""American Idol"" vs. ""The Voice"" http://t.co/fWTfcziOuu"
0,first day at london @ Apple Tree Avenue http://t.co/mqY7Hv2vCD
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
0,"The Apple Dumpling Pope 
#ReplaceMovieTitlesWithPope"
1,"My iPhone has a new feature. Even tho it shows full 3G signal strength, I actually have no signal at all! Thank you #Apple &amp; #EE."
1,"Apple's iPad to fall behind Android as tablet war grows
http://t.co/HLsIJPZVLl Computer Technology via @Reuters"
0,RT @JESS_ticles: a snack to my friends is an apple but a snack to me is 2 whole pizzas a bag of chips 3 popsicles some lasagna 12 cookie ...
0,Oh my! This Apple Bramble Cake with Bushmill's Custard by the lovely Melissa of ChinDeep looks amazing and so... http://t.co/gYgCjYn3N7
1,#Apple: Versions of the Past http://t.co/wfhcrxdxtA
1,"Sharp finally flaunts its thin and efficient IGZO displays, Apple nods approvingly http://t.co/mec4fm3VC1 via @phonearena"
1,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/zTDZFnvu0x
1,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/Tm0dYqCmKb
1,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
1,[MacRumors] Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/hsJSEktNrl
1,I would really like to see android add compatibility with apple volume controls.
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/qwH6KFM7ml
1,So what has been happining lately. Any new Apple news?
1,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/PIy6ExC66W
1,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/28OLJQgfI5
1,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/A2h5r0q99J
1,"Bite me, apple sign"
1,"Yes! #Amazon cut the price of its large-screen Kindle Fire HD by 20%, undercutting Apple's iPad.Get it now for $399 and play Big Win Slots:)"
1,Apple's iWatch Will Measure More than Time http://t.co/hRFzDuORxI via @HarvardBiz”
1,I'm on the phone to the nicest american Apple Support guy and he keeps calling me ma'am omg cutest thing ever I think I love him
0,Big carton of apple juice in the cinema omg heaven
1,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
1,Tablets: ~&gt; Amazon aiming to take a bite out of Apple's #iPad with £229 big screen Kindle ... - Daily Mail http://t.co/iXQZ7luZdP
0,Botany: Bacteria blossom in apple flowers http://t.co/crZmNRF9wE
1,Or Walmart or Apple or Microsoft. Why is the raping of children okay when it's the Catholic Church? Why don't the do anything? #NewPope
1,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/5AdCZxh60y
1,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/6IG27ls6op #apple #mac
1,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/2IL5Q8jMkK
1,@SeanRbrtGibbons why does apple assume everybody is a stock dealer?
0,RT @lanapopham: That's a big stack of petitions! Opposition to #gmo apple on the rise in BC. #bcpoli #bcndp #yyj #bcfoods http://t.co/hl ...
1,#ios Become A Certified Developer With The Ultimate Python Programming Course [Deals]: If yo... http://t.co/4oH487GV8K #apple #mac #ipod
0,"RT @Gamool: In ancient Greece, throwing an apple to a woman was considered a marriage proposal, things were so much easier back then."
1,#ios Google SVP Andy Rubin Is Leaving The Android Team To Pursue ‘Moonshot’ Projects At Goog... http://t.co/OJOavDJRJz #apple #mac #ipod
1,#ios Felt Desk Mat Is Like A Cosy Rug For Wrists: These days my desk is my lap. My work mach... http://t.co/gvMxRYY5eJ #apple #mac #ipod
1,#ios Become A Certified Developer With The Ultimate Python Programming Course [Deals]: If yo... http://t.co/8pSHDGVwiZ #apple #mac #ipod
1,"#ios Apple CEO Tim Cook Has Been Ordered To Testify In E-Book Antitrust Case: Last year, App... http://t.co/fSFgx2DnNc #apple #mac #ipod"
1,#ios Google SVP Andy Rubin Is Leaving The Android Team To Pursue ‘Moonshot’ Projects At Goog... http://t.co/wnRf82Idg6 #apple #mac #ipod
1,#ios Felt Desk Mat Is Like A Cosy Rug For Wrists: These days my desk is my lap. My work mach... http://t.co/V2zMSb27q9 #apple #mac #ipod
1,"#ios Apple CEO Tim Cook Has Been Ordered To Testify In E-Book Antitrust Case: Last year, App... http://t.co/BUpaIcYpKf #apple #mac #ipod"
1,Currently purchasing an iPhone 5. Joining the Dark Side. #Apple
1,Apple suggests new pope's name: #iPope5 #Conclave
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,"Holy crap Apple used to be wordy:  http://t.co/himfnZjIvf

Byte magazine, 1981"
1,Apple's Capital Allocation Miss http://t.co/9Hf4Ol1PkG #apple
1,Jailbreak Any iOS device on... http://t.co/spYxYrHI1U #Apple #iPad
1,"RT @MelroseTEC: #FCPX seminar last night was packed! #Apple, @AJAVideo @PROMISE_STORAGE. Don't miss the next! http://t.co/NSEAhfHNlC htt ..."
0,"im eating apple slices in class , and everyone turns around and stares at me . seriously have you like never seen someone eat and apple b4 💁"
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/HpUGoYVoTq
1,“@TorianMichaels: Lmao I am an apple fanatic tho” #WeCare
1,Carbon Fiber Apple Magic Mouse http://t.co/IQPQD4R34S
1,Why Apple Really Needs To Kill It With iOS 7 http://t.co/XEIB3D8nmv
1,"RT @windowsphone: ""According to our survey respondents, Microsoft's Windows Phone 8 clearly bests Apple and Android."" - @PCMag http://t. ..."
1,RT @NvO_XI: Bite me apple sign
0,The apple does not fall far from the tree. - Italian Proverb
0,“@lolzkellz: Weed causes tuberculosis.” &lt; so does apple juice...LOL!
0,@justinbieber apple pie or pecan pie?
0,An apple a day keeps the doctor away! 🍎 #JennaThePhilosopher #Fruit4Ever http://t.co/iyDhxEUSuh
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
0,@dmf_rob I have apple cobbler I made that I could bring you :p
0,"For me, the main selling point when looking at flats is a communal garden. I want apple trees, a pond and veggie patch, okay #countrybumpkin"
0,"@ViveksGirl yep, but I usually get a brighter, like candy apple color but they didn't have it so I decided to try something new."
1,RT @TheRealestKay: Blackberry &amp; Apple should make the chargers have longer cords.
0,Hot apple cider KCup #AllDayEveryday
0,Why did Eve want to move to New York? She fell for the Big Apple!
0,"RT @Gamool: In ancient Greece, throwing an apple to a woman was considered a marriage proposal, things were so much easier back then."
1,I really hate apple and these shitty iPhones
1,RT @RWW: iOS 7 Is Is Vital To The Future Of Apple's Dominance says @johnpaul http://t.co/09oWPKtnWQ
0,"Apple bottom jeans, boots with the fur, can't find them anywhere?"
0,RT @patrycjaw_: Gonna run a bath and stuff my face with a massive apple crumble wish custard!!! #GettinngFat #IDontEvenCare 😍🍰
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
0,"Apple juice, pineapple and carrot sticks. Healthy 👍"
1,"I hate Apple. If android ever starts making mp3 players, I am on it."
0,ate that shit like an apple
0,@ZadieTSmith @wulffy10 forking sexy apple pic #foodies
1,Apple launches new religion: White covered glossy interactor - iPope;
0,"100% orange and apple juice are favorite drinks ever, better than anything else"
0,Warm apple pie and custard. You naughty little bastard.
1,"RT @WSJ: In 2012, Samsung spent $401 million advertising its phones in the U.S. Apple spent $333 million. http://t.co/AfBYDdOKZ0"
1,Apple CEO Tim Cook Has Been Ordered To Testify In E-Book Antitrust Case http://t.co/rJHpHSczlE via @cultofmac #iOS
1,Smoke Retro Cassette Tape TPU Silicone Skin Cover for Apple iPhone 5 NEWEST MODEL + iPhone 5 Clear Screen Prot... http://t.co/jkVpSEpebE
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
0,How does the apple a day keeps the doctor away rule work? Do you eat it or throw it directly at them?
1,"@rebeccawatson 

Apple maps is fine. Anyone saying otherwise is just picky &amp; bitchy."
0,Unsweetened coconut milk -  organic red berries - banana - apple - pear http://t.co/tfssC4niuc
1,"The First True #AppTrackr Replacement Surfaces, Introducing AppDora http://t.co/WOUfCgLJZL #Apple"
0,An apple a day keeps the doctor away.
1,Apple CEO Tim Cook Ordered to Testify in E-Books Antitrust Lawsuit http://t.co/V6vKabL0th
1,", Android is expected to supplant Apple's iOS as the most popular tablet platform this year"
1,"@forstall’s Twitter bio is still ‘Senior Vice President iOS, Apple’. It should be ‘Was Senior Vice President iOS, Apple’"
1,Apple iPad with Wi-Fi 16GB - White (3rd generation) MD336LLA http://t.co/3lFfU3txUq
0,[Nature] Botany: Bacteria blossom in apple flowers: Surveys of microbe populations on plants have stuck mainly... http://t.co/ZsWl8L8dbJ
1,Does Android Fix Apple? What do you think? #tech #apple http://t.co/5Worg8XoyZ
1,"Again &amp; again, history's shown Apple HAS to get pricing right: Apple profit margin now ""unthinkably high"" for h/w co. http://t.co/4eHHbH2ZzB"
1,RT @slashgear: Apple Stores in France fined for forcing employees to work late http://t.co/ZeoUvmTucH #tech #slashgear
1,#apple APPLE iBook G4 iOSX 10.5.8 Leopard 1.4GHz 1GB 120GB A1134 http://t.co/5hYGkbYEpb
1,I'm at the apple store whaddup
1,"#apple Apple iBook G4 14.1"" Laptop - M9848LL/A (July, 2005) http://t.co/ntupb001I9"
1,"#apple Apple Macintosh Wallstreet M4753 PowerBook G3 233Mhz 2GB 32MB 14.1""  LOT OF 3  http://t.co/UleToZHKNT"
0,i've become addicted to apple juice i swear
1,"RT @WSJ: In 2012, Samsung spent $401 million advertising its phones in the U.S. Apple spent $333 million. http://t.co/AfBYDdOKZ0"
1,#apple Apple MacBook A1181 Black http://t.co/GjUYCJ3rlA
1,Buying a new #MacbookPro is always fun. #polaritymedia #film #digitalfilmediting #apple
1,"#apple Apple iBook G4 12"" Laptop CD DVD-R WiFi Wireless 1 GB Power Book 6,7  http://t.co/WgkvJgH3Ku"
1,"#apple Apple Macbook Pro 2008 17"" upgraded with Solid State Drive (SSD), OSX Lion http://t.co/br9BZKE0b2"
0,"""@EmileeZechel: what is better than orange juice?"" Cran-apple"
1,VMWare Fusion detected the Kali Linux Mini ISO as Apple Mac OS X… strange
1,"#apple Apple PowerBook G4 15.2"" Laptop - M9422LL/A (April, 2004) 1.5GHz/1GB/80HDD. NICE http://t.co/KzpA3FYMM1"
1,"#apple MacBook 13, 2.4GHz, 8GB, 750GB, Office, Mountain Lion, MC516LL/A (Latest Model) http://t.co/bmA0tbScSu"
0,RT @Evan_Cummins9: Ethan is redder that an apple..
1,"#apple  Apple MacBook 13.3"" Laptop (February,2008)  4gb ram, 250gb hd http://t.co/KpueA43Byq"
0,"Like an apple tree among the trees of the forest, so is my beloved among the young men. In his shade I took great delight and sat down, +."
1,"#apple Apple PowerBook G4 12"" 1.33 GHz 1.25 GB  60GB http://t.co/6rHSRLctgv"
1,#apple Apple laptop A1134 http://t.co/xJGAPxPcw9
1,Yikes $AAPL #APPLE.  Lets see how deep this rabbit hole goes.
0,A carmel apple sucker sounds amazing right now. 👌
0,"""@MicJaggerr: “@Mrs_Nice_Watch_: Had the best cheesecake apple pie ever. Shit Lord!” The perfect combination!! 😭😭😭"" Hell Yea! So tasty"
0,LOOK AT HIS MUTHAFUCKIN ADAMS APPLE http://t.co/UzmWKKQDEj
1,"#apple Apple MacBook Core 2 Duo 2.16Ghz 1 GB 160GB HD 13.3"" MB062LL/A WARRANTY http://t.co/1c2o73OAkM"
1,"#apple New Sealed Apple MacBook Air MBA 11-inch 11.6"" i5 4GB 128GB SSD MC969LL/A Laptop http://t.co/eh6LGHIJvZ"
0,RT @TypicalLloyd: When a Carmel Apple Sucker has the perfect carmel to apple ratio. #MinorVictories!
1,(Possibly the most annoying Apple bug in recent memory.) #adn
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,"Apple iPad MD363LL/A (16GB, Wi-Fi + Verizon 4G, White) 3rd Generation http://t.co/47ehZUAYY6"
0,"She got them apple bottom jeans, sloth with the fur"
1,WOOT!! Apple Surges into Second in India's Smartphone Showdown http://t.co/wCFRQsuTLV http://t.co/g4roTeKvpL
0,Ice cold apple juice &gt;
0,My Girlfriend got me apple jacks for lunch 😊💛
1,I need to ask my oga at the top!!!! RT@Babzee_: Which Apple device do you have #Babzee_
1,"Apple iPhone Apps: Icomania - Games for Friends GmbH: ★★★★★From the creators of the  #1 apps ""4 PICS 1 WORD"" a...  http://t.co/saSrLHgEPQ"
1,RT @bhak_sala: Apple launches new religion: White covered glossy interactor - iPope;
1,"#AMAZON USA : #Apple #iPad 2 Tablet (16GB, Wifi,) NEWEST MODEL http://t.co/62sJ01rAMO"
1,#5: camera connection kit 最新iOSも対応　Apple iPad4/iPad mini対応 3in1 カメラコネクションキット (SDカードリーダー/microSDカード... http://t.co/4q2eGjwRpj #Amazon #PC
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
0,A caramel apple sounds on point right now!!
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,Apple TV -  The Next Apple TV to get a nice update Apple says or better to... http://t.co/1umA6rVWZZ #News|Rumors
1,Success apropos of apple macbook pro-mb950ll/a ( z2gkq ) title: .bzy
1,“@anna_fik: At the apple store with @LoveLaughDaley @zaynaccino :D” swag
1,Apple Airs Two New i#Phone Commercials Titled Brilliant And Discover http://t.co/xBRlIHXunc #Apple
1,Damn why does the apple store on boylston need to b 3 damn stories? By the time I get up there I forget what I'm looking for lol
0,Apple juice will be the death of me - I love you
0,Minute maid apple. Awesome.
0,"@shoottheducks @ducksandchucks @drakestonehotel I'll bring dessert then, apple crumble, clotted cream.."
0,@MatthewC_Hall @daisybuckhouse a cupcake should not be apple flavored
0,RT @iLUVVVpurple: This boy be the apple of my eye #goofy #lovehim #myworld http://t.co/MVGaKgTETc
0,I need a frozen apple martini
0,RT @PlantBiologyNSP: [Nature] Botany: Bacteria blossom in apple flowers: Surveys of microbe populations on plants have stuck mainly... h ...
0,@nikkdotcom oh yea. You never know though they might be pulling the apple on this one.
0,I want a candy apple so bad 😤
1,"Why Follow To Un-Follow ? ... 
-This Has Been A Report Given http://t.co/U3B6Slg1uO App On The Apple App Store

@Dont_WetMeBro"
0,"Shawty had them Apple Bottom Jeans
Boots with the fur
The whole club was lookin' at her
She hit the floor"
0,"Damn, this apple is fat."
1,#AppStore #News: Apple Store 2.5: App-Update bringt verschiedene Lieferoptionen - Macerko... http://t.co/fuzAuAEVkl #App Store #AppStore
1,Judge rules Apple CEO Tim Cook must testify in ebook antitrust case http://t.co/f1boa361lq : NEWS &amp; BLOGS
1,[Forbes] Apple Alumni: Where Are They Now? http://t.co/XTJchWItAu
1,ClustrMaps Mapping News! - Apple maps beats Google maps!;Google adds public alerts!; Friends of the Earth green maps; http://t.co/vmTxR4TkCm
1,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
0,@_JM7 @_abix92 something like this happened on greys anatomy though! can't remember which kinda tree but it wasn't apple
0,"i made a salad for supper with spinach, apple &amp; fried tofu."
1,My Apple TV isn't suppose to do this....I don't think http://t.co/WdZw9V4PtY
1,"Dana Purple 360 Degree Rotating Stand Smart Cover PU Leather Case for Apple New iPad 3 3rd Generation, Wi-Fi/4G Model 16GB, 32GB, 64GB With…"
1,Dear Apple we as apart of #TeamiPhone NEED and I stress NEED the middle finger emoji! #somepeople #smh
1,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
0,"these kid sized apple are beautiful, had like 4 now"
0,@Cynthilu @artistsupporter she already knows I'm not above it. I try it on her all the time but she's very strong willed. TAKE THE APPLE.
0,RT @JESS_ticles: a snack to my friends is an apple but a snack to me is 2 whole pizzas a bag of chips 3 popsicles some lasagna 12 cookie ...
0,Ran out of apple slices..
0,only being able to eggs pudding and apple sauce SUCKS
1,"Overheard at the apple store: ""I wonder how much money Steve Apple made before he died."" I really wish I was joking"
1,Time to get paid to play with Apple stuff for 4 hours
0,try eating an apple and look pretty
1,"Everybody’s talking about time management these days.Well, in the case of Apple, media articles and tech-savvy blogs are just talking ..."
1,You don't say ! lol RT “@ndouba: VMWare Fusion detected the Kali Linux Mini ISO as Apple Mac OS X… strange”
1,Apple Airs Two New #iPhone Commercials Titled Brilliant And Discover http://t.co/xBRlIHXunc #Apple
0,@AalimJBrown its about time we make some more moves in the Apple.
1,Cult Of Mac Debates: Is Samsung Really Innovating Faster Than Apple? http://t.co/1faJaskl5Z via @cultofmac
0,Last night Matthew asked me to squeeze apples with my thighs and make him apple juice 😂😂😂😩.
0,"RT @GrownAssMidget: ""I wasn't that drunk!"" ""Dude, you put your iPhone in a blender and said you were making apple juice."""
0,I could really go for a caramel apple spice right now.
1,**WHITE IPHONE 4S [PICS A MUST SEE!] (ROGERS/FIDO/CHAT-R)**- $370: Up for sale is a white Apple Iphone 4s. In… http://t.co/2ZB12t388p
1,FACTORY UNLOCKED IPHONE 4S 32GB BLACK- $375: Black Iphone 4s 32gb purchased from APPLE STORE. Factory unlocked will… http://t.co/qneUml6dem
1,"#Computer Apple iMac 27 (68,5cm) 2560x1440 Ci5 2,9GHz 8GB 1TB Fusion Drive GTX660M http://t.co/6ABMLw8lS5"
1,"Apple refunds parents of five-year-old schoolboy who ran up a bill of £1,700 in charges on 'free' iPad Zombie game: http://t.co/FXniJiK807"
1,UNLOCKED Apple iPhone 5 16GB IN BOX- $400: APPLE: * Apple iPhone 5 16GB/32GB/64GB * Apple iPad 4 (Wi-Fi + 4G) 16GB… http://t.co/lCgg4BS3ia
0,apple juice? xd http://t.co/RnKi7eDyAc
0,#apple juice  yummy
1,"Apple iPad MD369LL/A (16GB, Wi-Fi + AT&amp;T 4G, White) 3rd Generation http://t.co/gkluCC0aez"
0,Vote for this apple in the Good to Go Apple Contest! #applemonth http://t.co/Mg6SVCcPSg via @bctreefruits
1,RT @frankieboyle: Apple have a hundred scientists just working on how to shorten the battery life of the next iPhone
0,Funny how just one bad apple http://t.co/Gur5jPbOYV
0,RT @HaileyStarrr: A carmel apple sucker sounds amazing right now. 👌
1,@Lil_SlimDunk exactly i dare apple to say some shit bout havin the best processor
0,"even with the 3 second rule being put into use, that apple stood no chance against my teeth and mouth combo. chalk it up for the good guys."
0,"Naughty Bilbo,feeding your pony an apple when you're not aloud to."
1,RT @MacRumors: Samsung Marketing Blitz Outpaced Apple in 2012 http://t.co/0qdUlsL9hc
0,@SeanKillmer drink like a sip of apple juice flush that yesterday's pre workout out real quick :P
1,"@jcpenney And... I used to work at Apple, so I know Ron's genius... and am a big @TheEllenShow fan... I think Ellen follows me!"
0,"I'm in love with this beet, apple &amp; carrot juice! It's literally the best thing I've ever swallowed. 🙊😱😏"
0,An apple and tequila....is @miriam_es the only one that had that for breakfast today? 🍎🍸 #healthy #mostimportanealoftheday #vegas #SB2013
0,RT @SamanthaDull1: #GetGreenForSpring and enter to #win a $25 gift card to Green Apple Supply! Read all about it here! @AOHousewife http ...
1,"RT @TheFix: The Pope currently trying to tap out first tweet, repeatedly foiled by Apple auto-correct."
1,Had a dream last night that I was in line for the next iPhone and Apple never said what the revision was about. I woke up right b4 purchase.
